AAL151009C00030500,20151008,9.25,9.25,9.25,9.25,0,13
AAL151009C00031000,20151008,8.8,8.8,8.8,8.8,0,20
AAL151009C00031500,20151008,8.75,8.75,8.75,8.75,0,64
AAL151009C00032000,20151008,8.25,8.25,8.25,8.25,0,31
AAL151009C00032500,20151008,7.1,7.1,7.1,7.1,0,21
AAL151009C00033000,20151008,5.7,5.7,5.7,5.7,0,29
AAL151009C00034000,20151008,4.84,4.84,4.84,4.84,0,25
AAL151009C00036000,20151008,3.98,3.98,3.98,3.98,3,12
AAL151009C00036500,20151008,2.7,2.7,2.7,2.7,0,43
AAL151009C00037000,20151008,2.3,2.3,2.3,2.3,0,173
AAL151009C00037500,20151008,2.5,2.5,2.5,2.5,44,293
AAL151009C00038000,20151008,1.98,1.98,1.98,1.98,366,956
AAL151009C00038500,20151008,1.22,1.22,1.22,1.22,62,585
AAL151009C00039000,20151008,0.98,0.98,0.98,0.98,383,2348
AAL151009C00039500,20151008,0.52,0.52,0.52,0.52,818,1114
AAL151009C00040000,20151008,0.23,0.23,0.23,0.23,2385,2269
AAL151009C00040500,20151008,0.16,0.16,0.16,0.16,268,1978
AAL151009C00041000,20151008,0.04,0.04,0.04,0.04,577,1546
AAL151009C00041500,20151008,0.03,0.03,0.03,0.03,0,2138
AAL151009C00042000,20151008,0.01,0.01,0.01,0.01,130,1073
AAL151009C00042500,20151008,0.02,0.02,0.02,0.02,0,254
AAL151009C00043000,20151008,0.03,0.03,0.03,0.03,0,220
AAL151009C00043500,20151008,0.01,0.01,0.01,0.01,0,359
AAL151009C00044000,20151008,0.02,0.02,0.02,0.02,0,526
AAL151009C00044500,20151008,0.06,0.06,0.06,0.06,0,483
AAL151009C00045500,20151008,0.18,0.18,0.18,0.18,0,79
AAL151009C00046000,20151008,0.07,0.07,0.07,0.07,0,55
AAL151009C00046500,20151008,0.21,0.21,0.21,0.21,0,141
AAL151009C00047000,20151008,0.07,0.07,0.07,0.07,0,226
AAL151009C00047500,20151008,0.03,0.03,0.03,0.03,0,91
AAL151009P00031000,20151008,0.02,0.02,0.02,0.02,0,80
AAL151009P00032000,20151008,0.14,0.14,0.14,0.14,0,20
AAL151009P00032500,20151008,0.17,0.17,0.17,0.17,0,189
AAL151009P00033000,20151008,0.17,0.17,0.17,0.17,0,2
AAL151009P00033500,20151008,0.07,0.07,0.07,0.07,0,10
AAL151009P00034500,20151008,0.02,0.02,0.02,0.02,0,44
AAL151009P00035000,20151008,0.02,0.02,0.02,0.02,0,226
AAL151009P00035500,20151008,0.08,0.08,0.08,0.08,0,215
AAL151009P00036000,20151008,0.01,0.01,0.01,0.01,10,178
AAL151009P00036500,20151008,0.01,0.01,0.01,0.01,20,217
AAL151009P00037000,20151008,0.04,0.04,0.04,0.04,164,362
AAL151009P00037500,20151008,0.03,0.03,0.03,0.03,363,548
AAL151009P00038000,20151008,0.04,0.04,0.04,0.04,456,936
AAL151009P00038500,20151008,0.06,0.06,0.06,0.06,61,611
AAL151009P00039000,20151008,0.1,0.1,0.1,0.1,581,765
AAL151009P00039500,20151008,0.21,0.21,0.21,0.21,690,667
AAL151009P00040000,20151008,0.44,0.44,0.44,0.44,403,467
AAL151009P00040500,20151008,0.81,0.81,0.81,0.81,29,227
AAL151009P00041000,20151008,1.36,1.36,1.36,1.36,3,358
AAL151009P00041500,20151008,2.4,2.4,2.4,2.4,0,92
AAL151009P00042000,20151008,2.12,2.12,2.12,2.12,42,127
AAL151009P00042500,20151008,2.9,2.9,2.9,2.9,16,345
AAL151009P00043000,20151008,3.08,3.08,3.08,3.08,6,273
AAL151009P00043500,20151008,5.17,5.17,5.17,5.17,0,58
AAL151009P00044000,20151008,3.78,3.78,3.78,3.78,0,120
AAL151009P00044500,20151008,4.81,4.81,4.81,4.81,7,30
AAL151009P00045000,20151008,6.04,6.04,6.04,6.04,0,55
AAL151009P00045500,20151008,5.25,5.25,5.25,5.25,0,47
AAL151009P00046000,20151008,7,7,7,7,0,47
AAL151009P00046500,20151008,8.36,8.36,8.36,8.36,0,3
AAL151009P00048000,20151008,4.61,4.61,4.61,4.61,0,18
AAL151016C00025000,20151008,12.91,12.91,12.91,12.91,0,30
AAL151016C00026000,20151008,15.9,15.9,15.9,15.9,0,37
AAL151016C00028000,20151008,11.82,11.82,11.82,11.82,0,29
AAL151016C00030000,20151008,9.14,9.14,9.14,9.14,0,2
AAL151016C00032000,20151008,8.12,8.12,8.12,8.12,0,10
AAL151016C00033000,20151008,10,10,10,10,0,147
AAL151016C00033500,20151008,5.7,5.7,5.7,5.7,0,2
AAL151016C00034000,20151008,5.05,5.05,5.05,5.05,0,43
AAL151016C00035000,20151008,4.4,4.4,4.4,4.4,2,93
AAL151016C00035500,20151008,3.7,3.7,3.7,3.7,0,25
AAL151016C00036000,20151008,3.6,3.6,3.6,3.6,1,182
AAL151016C00036500,20151008,3.1,3.1,3.1,3.1,0,62
AAL151016C00037000,20151008,2.95,2.95,2.95,2.95,1,676
AAL151016C00037500,20151008,2.18,2.18,2.18,2.18,0,92
AAL151016C00038000,20151008,2.02,2.02,2.02,2.02,30,708
AAL151016C00038500,20151008,1.88,1.88,1.88,1.88,261,832
AAL151016C00039000,20151008,1.47,1.47,1.47,1.47,142,2348
AAL151016C00039500,20151008,1.18,1.18,1.18,1.18,137,527
AAL151016C00040000,20151008,0.76,0.76,0.76,0.76,876,12453
AAL151016C00040500,20151008,0.55,0.55,0.55,0.55,149,1902
AAL151016C00041000,20151008,0.39,0.39,0.39,0.39,640,2477
AAL151016C00041500,20151008,0.28,0.28,0.28,0.28,329,1073
AAL151016C00042000,20151008,0.18,0.18,0.18,0.18,639,2993
AAL151016C00042500,20151008,0.11,0.11,0.11,0.11,0,2464
AAL151016C00043000,20151008,0.1,0.1,0.1,0.1,52,2785
AAL151016C00043500,20151008,0.05,0.05,0.05,0.05,15,279
AAL151016C00044000,20151008,0.04,0.04,0.04,0.04,401,5545
AAL151016C00044500,20151008,0.06,0.06,0.06,0.06,0,123
AAL151016C00045000,20151008,0.03,0.03,0.03,0.03,51,3959
AAL151016C00045500,20151008,0.04,0.04,0.04,0.04,0,40
AAL151016C00046000,20151008,0.02,0.02,0.02,0.02,0,11270
AAL151016C00046500,20151008,0.09,0.09,0.09,0.09,0,156
AAL151016C00047000,20151008,0.02,0.02,0.02,0.02,0,1069
AAL151016C00047500,20151008,0.24,0.24,0.24,0.24,0,44
AAL151016C00048000,20151008,0.05,0.05,0.05,0.05,0,1868
AAL151016C00048500,20151008,0.03,0.03,0.03,0.03,0,1
AAL151016C00049000,20151008,0.03,0.03,0.03,0.03,0,130
AAL151016C00050000,20151008,0.02,0.02,0.02,0.02,0,517
AAL151016C00051500,20151008,0.02,0.02,0.02,0.02,0,1
AAL151016C00055000,20151008,0.01,0.01,0.01,0.01,0,5
AAL151016P00025000,20151008,0.15,0.15,0.15,0.15,0,1
AAL151016P00026000,20151008,0.05,0.05,0.05,0.05,0,1
AAL151016P00027000,20151008,0.02,0.02,0.02,0.02,0,303
AAL151016P00028000,20151008,0.01,0.01,0.01,0.01,3,49
AAL151016P00029000,20151008,0.01,0.01,0.01,0.01,2,62
AAL151016P00030000,20151008,0.03,0.03,0.03,0.03,0,255
AAL151016P00031000,20151008,0.03,0.03,0.03,0.03,0,158
AAL151016P00032000,20151008,0.03,0.03,0.03,0.03,0,478
AAL151016P00032500,20151008,0.05,0.05,0.05,0.05,0,95
AAL151016P00033000,20151008,0.06,0.06,0.06,0.06,0,408
AAL151016P00033500,20151008,0.19,0.19,0.19,0.19,0,55
AAL151016P00034000,20151008,0.15,0.15,0.15,0.15,0,3426
AAL151016P00034500,20151008,0.08,0.08,0.08,0.08,13,480
AAL151016P00035000,20151008,0.06,0.06,0.06,0.06,22,748
AAL151016P00035500,20151008,0.13,0.13,0.13,0.13,36,323
AAL151016P00036000,20151008,0.11,0.11,0.11,0.11,32,10482
AAL151016P00036500,20151008,0.2,0.2,0.2,0.2,44,800
AAL151016P00037000,20151008,0.17,0.17,0.17,0.17,636,1566
AAL151016P00037500,20151008,0.25,0.25,0.25,0.25,127,744
AAL151016P00038000,20151008,0.36,0.36,0.36,0.36,5,8045
AAL151016P00038500,20151008,0.42,0.42,0.42,0.42,63,1680
AAL151016P00039000,20151008,0.58,0.58,0.58,0.58,199,1351
AAL151016P00039500,20151008,0.75,0.75,0.75,0.75,167,389
AAL151016P00040000,20151008,1.03,1.03,1.03,1.03,163,8842
AAL151016P00040500,20151008,1.26,1.26,1.26,1.26,36,430
AAL151016P00041000,20151008,1.71,1.71,1.71,1.71,3,2384
AAL151016P00041500,20151008,2.57,2.57,2.57,2.57,1,728
AAL151016P00042000,20151008,2.46,2.46,2.46,2.46,42,950
AAL151016P00042500,20151008,2.88,2.88,2.88,2.88,0,74
AAL151016P00043000,20151008,4.79,4.79,4.79,4.79,0,2036
AAL151016P00043500,20151008,3.87,3.87,3.87,3.87,0,137
AAL151016P00044000,20151008,4.87,4.87,4.87,4.87,0,432
AAL151016P00044500,20151008,3.38,3.38,3.38,3.38,0,3
AAL151016P00045000,20151008,5.4,5.4,5.4,5.4,276,476
AAL151016P00045500,20151008,4.06,4.06,4.06,4.06,0,1
AAL151016P00046000,20151008,6.84,6.84,6.84,6.84,0,150
AAL151016P00046500,20151008,8.05,8.05,8.05,8.05,0,33
AAL151016P00047000,20151008,8.55,8.55,8.55,8.55,0,15
AAL151016P00048000,20151008,8,8,8,8,20,120
AAL151016P00049000,20151008,5.4,5.4,5.4,5.4,0,10
AAL151016P00050000,20151008,5.92,5.92,5.92,5.92,0,1967
AAL151023C00034500,20151008,4.25,4.25,4.25,4.25,0,6
AAL151023C00035000,20151008,6.5,6.5,6.5,6.5,0,20
AAL151023C00035500,20151008,3.95,3.95,3.95,3.95,0,7
AAL151023C00036000,20151008,3.9,3.9,3.9,3.9,0,1
AAL151023C00037000,20151008,2.38,2.38,2.38,2.38,0,40
AAL151023C00037500,20151008,2.55,2.55,2.55,2.55,7,0
AAL151023C00038000,20151008,1.64,1.64,1.64,1.64,0,189
AAL151023C00038500,20151008,1.41,1.41,1.41,1.41,0,44
AAL151023C00039000,20151008,1.59,1.59,1.59,1.59,0,372
AAL151023C00039500,20151008,1.6,1.6,1.6,1.6,13,51
AAL151023C00040000,20151008,1.3,1.3,1.3,1.3,131,476
AAL151023C00040500,20151008,1.16,1.16,1.16,1.16,16,149
AAL151023C00041000,20151008,0.94,0.94,0.94,0.94,619,529
AAL151023C00041500,20151008,0.75,0.75,0.75,0.75,9,85
AAL151023C00042000,20151008,0.58,0.58,0.58,0.58,25,484
AAL151023C00042500,20151008,0.44,0.44,0.44,0.44,16,97
AAL151023C00043000,20151008,0.33,0.33,0.33,0.33,73,1280
AAL151023C00043500,20151008,0.21,0.21,0.21,0.21,0,139
AAL151023C00044000,20151008,0.21,0.21,0.21,0.21,86,1656
AAL151023C00044500,20151008,0.25,0.25,0.25,0.25,0,127
AAL151023C00045000,20151008,0.13,0.13,0.13,0.13,2,638
AAL151023C00045500,20151008,1.1,1.1,1.1,1.1,0,599
AAL151023C00046000,20151008,0.2,0.2,0.2,0.2,0,354
AAL151023C00046500,20151008,0.76,0.76,0.76,0.76,0,3
AAL151023C00047000,20151008,0.07,0.07,0.07,0.07,0,13
AAL151023C00047500,20151008,0.27,0.27,0.27,0.27,0,225
AAL151023C00048000,20151008,0.07,0.07,0.07,0.07,0,1015
AAL151023C00050000,20151008,0.13,0.13,0.13,0.13,0,12
AAL151023P00030000,20151008,0.06,0.06,0.06,0.06,0,94
AAL151023P00032000,20151008,0.13,0.13,0.13,0.13,0,15
AAL151023P00033000,20151008,0.39,0.39,0.39,0.39,0,30
AAL151023P00034000,20151008,0.18,0.18,0.18,0.18,0,35
AAL151023P00035000,20151008,0.39,0.39,0.39,0.39,0,74
AAL151023P00035500,20151008,0.42,0.42,0.42,0.42,0,187
AAL151023P00036000,20151008,0.75,0.75,0.75,0.75,0,515
AAL151023P00036500,20151008,0.5,0.5,0.5,0.5,1,292
AAL151023P00037000,20151008,0.48,0.48,0.48,0.48,40,679
AAL151023P00037500,20151008,0.67,0.67,0.67,0.67,6,30
AAL151023P00038000,20151008,1.45,1.45,1.45,1.45,0,172
AAL151023P00038500,20151008,0.99,0.99,0.99,0.99,1,99
AAL151023P00039000,20151008,1.14,1.14,1.14,1.14,30,90
AAL151023P00039500,20151008,1.34,1.34,1.34,1.34,3,588
AAL151023P00040000,20151008,1.62,1.62,1.62,1.62,1,675
AAL151023P00040500,20151008,1.57,1.57,1.57,1.57,0,89
AAL151023P00041000,20151008,2.89,2.89,2.89,2.89,0,279
AAL151023P00041500,20151008,3.8,3.8,3.8,3.8,0,54
AAL151023P00042000,20151008,4.25,4.25,4.25,4.25,0,94
AAL151023P00042500,20151008,3.25,3.25,3.25,3.25,6,692
AAL151023P00043000,20151008,3.41,3.41,3.41,3.41,6,182
AAL151023P00043500,20151008,5.45,5.45,5.45,5.45,0,40
AAL151023P00044000,20151008,4.43,4.43,4.43,4.43,7,76
AAL151023P00045000,20151008,6.05,6.05,6.05,6.05,0,22
AAL151030C00033000,20151008,6.4,6.4,6.4,6.4,0,1
AAL151030C00034000,20151008,4.95,4.95,4.95,4.95,0,21
AAL151030C00034500,20151008,4.35,4.35,4.35,4.35,0,10
AAL151030C00035000,20151008,5.3,5.3,5.3,5.3,0,33
AAL151030C00035500,20151008,3.45,3.45,3.45,3.45,0,9
AAL151030C00037000,20151008,2.54,2.54,2.54,2.54,0,48
AAL151030C00037500,20151008,2.1,2.1,2.1,2.1,0,23
AAL151030C00038000,20151008,2.55,2.55,2.55,2.55,11,278
AAL151030C00038500,20151008,2.7,2.7,2.7,2.7,0,37
AAL151030C00039000,20151008,2,2,2,2,89,292
AAL151030C00039500,20151008,1.5,1.5,1.5,1.5,20,29
AAL151030C00040000,20151008,1.62,1.62,1.62,1.62,25,367
AAL151030C00040500,20151008,1.35,1.35,1.35,1.35,6,36
AAL151030C00041000,20151008,0.93,0.93,0.93,0.93,0,335
AAL151030C00041500,20151008,0.9,0.9,0.9,0.9,0,95
AAL151030C00042000,20151008,0.75,0.75,0.75,0.75,6,82
AAL151030C00042500,20151008,0.61,0.61,0.61,0.61,6,55
AAL151030C00043000,20151008,0.4,0.4,0.4,0.4,1,203
AAL151030C00043500,20151008,0.4,0.4,0.4,0.4,30,124
AAL151030C00044000,20151008,0.3,0.3,0.3,0.3,100,777
AAL151030C00044500,20151008,0.3,0.3,0.3,0.3,0,178
AAL151030C00045000,20151008,0.14,0.14,0.14,0.14,0,358
AAL151030C00045500,20151008,0.15,0.15,0.15,0.15,6,13
AAL151030C00046000,20151008,0.26,0.26,0.26,0.26,0,3
AAL151030C00046500,20151008,0.1,0.1,0.1,0.1,2,53
AAL151030C00047000,20151008,0.38,0.38,0.38,0.38,0,26
AAL151030C00047500,20151008,0.3,0.3,0.3,0.3,0,1
AAL151030C00048000,20151008,0.05,0.05,0.05,0.05,0,6
AAL151030C00050000,20151008,0.21,0.21,0.21,0.21,0,10
AAL151030P00030000,20151008,0.22,0.22,0.22,0.22,0,3
AAL151030P00034000,20151008,0.36,0.36,0.36,0.36,0,28
AAL151030P00034500,20151008,0.35,0.35,0.35,0.35,100,118
AAL151030P00035000,20151008,0.46,0.46,0.46,0.46,0,104
AAL151030P00035500,20151008,1.07,1.07,1.07,1.07,0,1
AAL151030P00036000,20151008,1.1,1.1,1.1,1.1,0,15
AAL151030P00036500,20151008,1.42,1.42,1.42,1.42,0,49
AAL151030P00037000,20151008,0.76,0.76,0.76,0.76,2,87
AAL151030P00038000,20151008,1.15,1.15,1.15,1.15,1,37
AAL151030P00038500,20151008,1.4,1.4,1.4,1.4,0,7
AAL151030P00039000,20151008,2.16,2.16,2.16,2.16,0,95
AAL151030P00039500,20151008,1.45,1.45,1.45,1.45,0,33
AAL151030P00040000,20151008,2.5,2.5,2.5,2.5,0,64
AAL151030P00040500,20151008,3.55,3.55,3.55,3.55,0,11
AAL151030P00041000,20151008,3.65,3.65,3.65,3.65,0,26
AAL151030P00041500,20151008,1.21,1.21,1.21,1.21,0,123
AAL151030P00042000,20151008,2.9,2.9,2.9,2.9,6,30
AAL151030P00042500,20151008,3.5,3.5,3.5,3.5,2,86
AAL151030P00043000,20151008,3.89,3.89,3.89,3.89,0,1141
AAL151030P00043500,20151008,5.6,5.6,5.6,5.6,0,24
AAL151030P00044000,20151008,6.1,6.1,6.1,6.1,0,21
AAL151030P00045000,20151008,5.63,5.63,5.63,5.63,1,11
AAL151030P00046000,20151008,7.2,7.2,7.2,7.2,0,72
AAL151030P00046500,20151008,8.35,8.35,8.35,8.35,0,1
AAL151030P00047000,20151008,9,9,9,9,0,7
AAL151030P00048000,20151008,9.7,9.7,9.7,9.7,0,10
AAL151030P00050000,20151008,9.7,9.7,9.7,9.7,0,10
AAL151106C00035000,20151008,4.77,4.77,4.77,4.77,0,312
AAL151106C00037000,20151008,2.61,2.61,2.61,2.61,0,2
AAL151106C00037500,20151008,2.75,2.75,2.75,2.75,0,12
AAL151106C00038000,20151008,2.4,2.4,2.4,2.4,1,72
AAL151106C00038500,20151008,2.31,2.31,2.31,2.31,0,10
AAL151106C00039000,20151008,1.84,1.84,1.84,1.84,0,11
AAL151106C00039500,20151008,1.63,1.63,1.63,1.63,0,37
AAL151106C00040000,20151008,1.61,1.61,1.61,1.61,2,90
AAL151106C00040500,20151008,1.33,1.33,1.33,1.33,0,6
AAL151106C00041000,20151008,1.5,1.5,1.5,1.5,0,26
AAL151106C00041500,20151008,0.83,0.83,0.83,0.83,5,174
AAL151106C00042000,20151008,0.85,0.85,0.85,0.85,2,224
AAL151106C00042500,20151008,0.49,0.49,0.49,0.49,0,456
AAL151106C00043000,20151008,0.55,0.55,0.55,0.55,0,79
AAL151106C00043500,20151008,0.4,0.4,0.4,0.4,0,50
AAL151106C00044000,20151008,0.5,0.5,0.5,0.5,0,182
AAL151106C00044500,20151008,0.48,0.48,0.48,0.48,0,14
AAL151106C00045000,20151008,0.27,0.27,0.27,0.27,0,138
AAL151106C00046000,20151008,0.35,0.35,0.35,0.35,0,10
AAL151106C00048500,20151008,0.14,0.14,0.14,0.14,0,5
AAL151106P00032000,20151008,0.27,0.27,0.27,0.27,0,11
AAL151106P00033500,20151008,0.56,0.56,0.56,0.56,0,30
AAL151106P00034000,20151008,0.8,0.8,0.8,0.8,0,7
AAL151106P00034500,20151008,0.69,0.69,0.69,0.69,0,250
AAL151106P00035000,20151008,0.61,0.61,0.61,0.61,0,29
AAL151106P00035500,20151008,0.87,0.87,0.87,0.87,0,7
AAL151106P00036000,20151008,0.79,0.79,0.79,0.79,2,21
AAL151106P00036500,20151008,1.05,1.05,1.05,1.05,3,42
AAL151106P00037000,20151008,0.99,0.99,0.99,0.99,4,31
AAL151106P00037500,20151008,1.41,1.41,1.41,1.41,0,65
AAL151106P00038000,20151008,1.39,1.39,1.39,1.39,2,51
AAL151106P00038500,20151008,1.89,1.89,1.89,1.89,0,66
AAL151106P00039000,20151008,2.25,2.25,2.25,2.25,0,62
AAL151106P00039500,20151008,2.05,2.05,2.05,2.05,0,116
AAL151106P00040000,20151008,1.89,1.89,1.89,1.89,0,171
AAL151106P00040500,20151008,2.08,2.08,2.08,2.08,0,40
AAL151106P00041000,20151008,2.4,2.4,2.4,2.4,0,24
AAL151106P00041500,20151008,2.72,2.72,2.72,2.72,36,32
AAL151106P00042000,20151008,3.7,3.7,3.7,3.7,3,47
AAL151106P00043000,20151008,4.4,4.4,4.4,4.4,0,265
AAL151106P00044000,20151008,5.65,5.65,5.65,5.65,0,10
AAL151106P00045500,20151008,6.85,6.85,6.85,6.85,0,1
AAL151106P00046000,20151008,7.7,7.7,7.7,7.7,0,2
AAL151106P00048500,20151008,10.75,10.75,10.75,10.75,0,1
AAL151113C00036000,20151008,3.25,3.25,3.25,3.25,0,4
AAL151113C00038000,20151008,2.36,2.36,2.36,2.36,0,19
AAL151113C00038500,20151008,1.95,1.95,1.95,1.95,0,102
AAL151113C00039000,20151008,2.03,2.03,2.03,2.03,0,6
AAL151113C00040000,20151008,1.84,1.84,1.84,1.84,15,25
AAL151113C00040500,20151008,1.37,1.37,1.37,1.37,0,6
AAL151113C00041000,20151008,1.46,1.46,1.46,1.46,12,3
AAL151113C00041500,20151008,1.12,1.12,1.12,1.12,0,5
AAL151113C00042000,20151008,1.27,1.27,1.27,1.27,0,9
AAL151113C00042500,20151008,0.9,0.9,0.9,0.9,10,10
AAL151113C00043000,20151008,0.82,0.82,0.82,0.82,2,79
AAL151113C00043500,20151008,0.6,0.6,0.6,0.6,0,18
AAL151113C00044000,20151008,0.68,0.68,0.68,0.68,0,16
AAL151113P00035500,20151008,0.65,0.65,0.65,0.65,2,6
AAL151113P00036000,20151008,0.73,0.73,0.73,0.73,10,61
AAL151113P00036500,20151008,1,1,1,1,0,9
AAL151113P00037000,20151008,0.97,0.97,0.97,0.97,23,10
AAL151113P00037500,20151008,1.39,1.39,1.39,1.39,0,11
AAL151113P00038000,20151008,1.27,1.27,1.27,1.27,5,58
AAL151113P00039000,20151008,1.72,1.72,1.72,1.72,0,5
AAL151113P00040000,20151008,2.1,2.1,2.1,2.1,4,15
AAL151113P00042000,20151008,3.3,3.3,3.3,3.3,0,5
AAL151120C00024000,20151008,15.1,15.1,15.1,15.1,0,165
AAL151120C00025000,20151008,19.05,19.05,19.05,19.05,0,34
AAL151120C00026000,20151008,18.05,18.05,18.05,18.05,0,52
AAL151120C00027000,20151008,23.89,23.89,23.89,23.89,0,3
AAL151120C00030000,20151008,10.1,10.1,10.1,10.1,0,346
AAL151120C00031000,20151008,10.13,10.13,10.13,10.13,0,5
AAL151120C00032000,20151008,8,8,8,8,42,64
AAL151120C00033000,20151008,7.25,7.25,7.25,7.25,88,76
AAL151120C00034000,20151008,5.5,5.5,5.5,5.5,0,69
AAL151120C00035000,20151008,5.15,5.15,5.15,5.15,21,616
AAL151120C00036000,20151008,4.65,4.65,4.65,4.65,42,343
AAL151120C00037000,20151008,3.85,3.85,3.85,3.85,21,227
AAL151120C00038000,20151008,3.2,3.2,3.2,3.2,62,2307
AAL151120C00039000,20151008,2.57,2.57,2.57,2.57,35,1658
AAL151120C00040000,20151008,2.07,2.07,2.07,2.07,1005,5199
AAL151120C00041000,20151008,1.63,1.63,1.63,1.63,37,1779
AAL151120C00042000,20151008,1.28,1.28,1.28,1.28,72,3644
AAL151120C00043000,20151008,0.98,0.98,0.98,0.98,36,6112
AAL151120C00044000,20151008,0.67,0.67,0.67,0.67,65,5743
AAL151120C00045000,20151008,0.5,0.5,0.5,0.5,724,6449
AAL151120C00046000,20151008,0.36,0.36,0.36,0.36,97,5783
AAL151120C00047000,20151008,0.24,0.24,0.24,0.24,11,6312
AAL151120C00048000,20151008,0.16,0.16,0.16,0.16,12,11323
AAL151120C00049000,20151008,0.12,0.12,0.12,0.12,5,1072
AAL151120C00050000,20151008,0.09,0.09,0.09,0.09,0,7728
AAL151120C00052500,20151008,0.04,0.04,0.04,0.04,19,1594
AAL151120C00055000,20151008,0.16,0.16,0.16,0.16,0,9886
AAL151120C00057500,20151008,0.06,0.06,0.06,0.06,0,716
AAL151120C00060000,20151008,0.03,0.03,0.03,0.03,10,1328
AAL151120C00062500,20151008,0.05,0.05,0.05,0.05,0,296
AAL151120C00065000,20151008,0.02,0.02,0.02,0.02,0,35
AAL151120C00070000,20151008,0.02,0.02,0.02,0.02,0,172
AAL151120C00075000,20151008,0.2,0.2,0.2,0.2,0,41
AAL151120C00080000,20151008,0.11,0.11,0.11,0.11,0,125
AAL151120P00024000,20151008,0.05,0.05,0.05,0.05,1,54
AAL151120P00025000,20151008,0.11,0.11,0.11,0.11,0,542
AAL151120P00026000,20151008,0.1,0.1,0.1,0.1,0,59
AAL151120P00027000,20151008,0.1,0.1,0.1,0.1,0,92
AAL151120P00028000,20151008,0.1,0.1,0.1,0.1,4,261
AAL151120P00029000,20151008,0.14,0.14,0.14,0.14,1,665
AAL151120P00030000,20151008,0.17,0.17,0.17,0.17,14,1943
AAL151120P00031000,20151008,0.3,0.3,0.3,0.3,1,414
AAL151120P00032000,20151008,0.31,0.31,0.31,0.31,45,451
AAL151120P00033000,20151008,0.5,0.5,0.5,0.5,0,1660
AAL151120P00034000,20151008,0.57,0.57,0.57,0.57,133,1458
AAL151120P00035000,20151008,0.7,0.7,0.7,0.7,152,5067
AAL151120P00036000,20151008,0.9,0.9,0.9,0.9,95,1296
AAL151120P00037000,20151008,1.09,1.09,1.09,1.09,63,3099
AAL151120P00038000,20151008,1.44,1.44,1.44,1.44,238,10213
AAL151120P00039000,20151008,1.85,1.85,1.85,1.85,48,1968
AAL151120P00040000,20151008,2.3,2.3,2.3,2.3,58,10369
AAL151120P00041000,20151008,3.9,3.9,3.9,3.9,0,5101
AAL151120P00042000,20151008,4.16,4.16,4.16,4.16,0,2875
AAL151120P00043000,20151008,4.3,4.3,4.3,4.3,5,1549
AAL151120P00044000,20151008,5.2,5.2,5.2,5.2,21,1708
AAL151120P00045000,20151008,5.62,5.62,5.62,5.62,294,2134
AAL151120P00046000,20151008,7.15,7.15,7.15,7.15,3,2506
AAL151120P00047000,20151008,7.32,7.32,7.32,7.32,0,471
AAL151120P00048000,20151008,9.4,9.4,9.4,9.4,0,591
AAL151120P00049000,20151008,10.1,10.1,10.1,10.1,0,262
AAL151120P00050000,20151008,11.3,11.3,11.3,11.3,0,531
AAL151120P00052500,20151008,12.8,12.8,12.8,12.8,57,438
AAL151120P00055000,20151008,14.2,14.2,14.2,14.2,0,117
AAL151120P00057500,20151008,17.88,17.88,17.88,17.88,0,50
AAL151120P00060000,20151008,19.1,19.1,19.1,19.1,0,82
AAL151120P00062500,20151008,23.45,23.45,23.45,23.45,0,18
AAL160115C00013000,20151008,27,27,27,27,0,76
AAL160115C00015000,20151008,24,24,24,24,0,143
AAL160115C00018000,20151008,22.75,22.75,22.75,22.75,0,20
AAL160115C00019000,20151008,23,23,23,23,0,60
AAL160115C00020000,20151008,20.8,20.8,20.8,20.8,0,2325
AAL160115C00021000,20151008,17.9,17.9,17.9,17.9,0,31
AAL160115C00022000,20151008,19.1,19.1,19.1,19.1,0,376
AAL160115C00023000,20151008,18.7,18.7,18.7,18.7,0,6
AAL160115C00024000,20151008,15.2,15.2,15.2,15.2,0,38
AAL160115C00025000,20151008,14.85,14.85,14.85,14.85,0,1942
AAL160115C00026000,20151008,14.56,14.56,14.56,14.56,0,25
AAL160115C00027000,20151008,12.5,12.5,12.5,12.5,50,497
AAL160115C00028000,20151008,11.55,11.55,11.55,11.55,0,29
AAL160115C00029000,20151008,14.09,14.09,14.09,14.09,0,18
AAL160115C00030000,20151008,9.9,9.9,9.9,9.9,0,3032
AAL160115C00031000,20151008,11.81,11.81,11.81,11.81,0,14
AAL160115C00032000,20151008,7.5,7.5,7.5,7.5,0,1711
AAL160115C00033000,20151008,9.25,9.25,9.25,9.25,0,144
AAL160115C00034000,20151008,7.4,7.4,7.4,7.4,0,129
AAL160115C00035000,20151008,6.03,6.03,6.03,6.03,3,6199
AAL160115C00036000,20151008,5.34,5.34,5.34,5.34,27,633
AAL160115C00037000,20151008,4.4,4.4,4.4,4.4,0,723
AAL160115C00038000,20151008,4.25,4.25,4.25,4.25,500,1091
AAL160115C00039000,20151008,3.57,3.57,3.57,3.57,143,11019
AAL160115C00040000,20151008,3.1,3.1,3.1,3.1,91,80703
AAL160115C00041000,20151008,2.65,2.65,2.65,2.65,28,3821
AAL160115C00042000,20151008,2.2,2.2,2.2,2.2,64,2696
AAL160115C00043000,20151008,1.82,1.82,1.82,1.82,16,3954
AAL160115C00044000,20151008,1.55,1.55,1.55,1.55,8,4510
